BATHRM,HF_BATHRM,HEAT,AC,NUM_UNITS,ROOMS,BEDRM,AYB,YR_RMDL,EYB,GBA,BLDG_NUM,STYLE,STRUCT,GRADE,CNDTN,EXTWALL,ROOF,INTWALL,KITCHENS,FIREPLACES,USECODE,LANDAREA,ZIPCODE,LATITUDE,LONGITUDE,WARD,QUADRANT,SALEYEAR,SALEMONTH,PRICE,PROP CLASS
3,1,Warm Cool,Y,1,11,3,1991,No Remodeling,2001,2988.0,1,3 Story,Row Inside,Very Good,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,2,11,2420,20007.0,38.91644787,-77.08062338,Ward 2,NW,2009,9,1420000.0,Upper
2,1,Warm Cool,Y,1,6,3,1900,No Remodeling,1964,1852.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,1,11,1450,20009.0,38.91768443,-77.03945223,Ward 1,NW,2017,8,1037500.0,Upper
3,1,Forced Air,Y,1,6,4,1895,>2000,1969,1412.0,1,3 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,990,20009.0,38.91901125,-77.03013673,Ward 1,NW,2015,6,1014000.0,Middle
2,0,Forced Air,Y,1,7,3,1927,>2000,1964,788.0,1,1 Story,Single,Average,Average,Wood Siding,Comp Shingle,Hardwood/Carp,1,1,12,6000,20018.0,38.92473114,-76.96709162,Ward 5,NE,2014,5,320000.0,Lower
2,0,Hot Water Rad,N,1,6,3,1965,No Remodeling,1973,1256.0,1,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,12,6160,20019.0,38.90440551,-76.93762113,Ward 7,NE,2010,4,200000.0,Lower
3,1,Warm Cool,Y,1,8,3,1979,No Remodeling,1999,1890.0,1,3 Story,Row Inside,Superior,Good,Common Brick,Comp Shingle,Hardwood,1,1,11,1070,20016.0,38.93585318,-77.08538937,Ward 3,NW,2017,5,980000.0,Middle
1,1,Hot Water Rad,Y,1,8,3,1909,1971-2000,1969,1536.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1624,20002.0,38.91679412,-77.00806149,Ward 5,NE,2005,12,439000.0,Lower
2,1,Forced Air,Y,2,8,4,1916,1971-2000,1957,1080.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,2,1,24,1238,20002.0,38.89462454,-76.98745389,Ward 6,NE,2008,11,469000.0,Lower
3,1,Forced Air,Y,1,6,4,1925,>2000,1967,1640.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Built Up,Hardwood,1,1,11,1977,20012.0,38.97657822,-77.02629025,Ward 4,NW,2017,7,595000.0,Middle
1,1,Warm Cool,Y,1,6,3,1950,No Remodeling,1963,1361.0,1,2 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,4200,20012.0,38.97203082,-77.03022920000001,Ward 4,NW,2011,12,350000.0,Lower
2,0,Forced Air,Y,2,8,4,1895,No Remodeling,1957,1830.0,1,2.5 Story Fin,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,2,0,24,1500,20001.0,38.91351752,-77.01134151,Ward 5,NW,1998,11,145000.0,Lower
2,2,Forced Air,Y,1,6,3,2007,No Remodeling,2010,1720.0,1,2 Story,Single,Above Average,Very Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,6125,20019.0,38.887877200000005,-76.91959206,Ward 7,SE,2010,7,365000.0,Lower
2,1,Hot Water Rad,Y,1,11,3,1952,1971-2000,1973,1335.0,1,1.5 Story Fin,Single,Good Quality,Good,Brick/Stucco,Comp Shingle,Hardwood,1,1,12,5000,20015.0,38.96079985,-77.06772453,Ward 3,NW,2012,11,775000.0,Middle
2,1,Forced Air,Y,1,7,4,1978,No Remodeling,1986,1408.0,1,2 Story,Semi-Detached,Above Average,Average,Vinyl Siding,Comp Shingle,Carpet,1,0,13,3069,20017.0,38.94448807,-76.99768312,Ward 5,NE,2001,10,135000.0,Lower
1,1,Warm Cool,Y,1,7,3,1940,No Remodeling,1947,1116.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1476,20020.0,38.8722179,-76.97879051,Ward 8,SE,1992,6,79950.0,Lower
2,1,Warm Cool,Y,1,6,2,1900,>2000,1975,1920.0,1,3 Story,Row Inside,Excellent,Good,Stucco,Shingle,Hardwood,1,2,11,2430,20007.0,38.9078009,-77.05861309,Ward 2,NW,2009,8,1375000.0,Upper
3,1,Hot Water Rad,N,2,7,3,1900,No Remodeling,1960,1178.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,1360,20001.0,38.9129564,-77.01714081,Ward 5,NW,2002,5,177000.0,Lower
1,1,Warm Cool,Y,1,8,4,1924,1971-2000,1969,1924.0,1,2 Story,Single,Good Quality,Very Good,Common Brick,Comp Shingle,Hardwood,1,1,12,3725,20011.0,38.95497435,-77.03312551,Ward 4,NW,2005,8,630000.0,Middle
3,0,Warm Cool,Y,1,7,3,1900,1971-2000,1976,1418.0,1,2 Story,Row Inside,Superior,Average,Wood Siding,Built Up,Hardwood,1,1,11,1800,20007.0,38.90700777,-77.05779501,Ward 2,NW,2006,8,1185000.0,Upper
1,1,Hot Water Rad,N,1,6,3,1932,No Remodeling,1957,2272.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,1,11,1496,20011.0,38.9537637,-77.01742289,Ward 4,NW,2012,12,449000.0,Lower
3,1,Forced Air,Y,1,7,4,1922,>2000,1964,1368.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2554,20011.0,38.9419415,-77.01622602,Ward 4,NW,2012,2,497000.0,Lower
3,1,Forced Air,Y,1,7,4,1928,>2000,1964,1424.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Built Up,Hardwood/Carp,1,0,11,1746,20002.0,38.91679872,-77.00121248,Ward 5,NE,2014,7,645000.0,Middle
2,0,Hot Water Rad,N,1,6,3,1923,1971-2000,1943,1240.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Carpet,1,0,11,2850,20011.0,38.94297073,-77.01785455,Ward 4,NW,2002,6,227900.0,Lower
2,1,Hot Water Rad,Y,1,5,3,1899,>2000,1964,1376.0,1,2 Story,Row End,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,889,20009.0,38.9182836,-77.0380107,Ward 1,NW,2018,6,975000.0,Middle
1,1,Hot Water Rad,Y,1,8,3,1910,No Remodeling,1964,1384.0,1,2 Story,Semi-Detached,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,1375,20001.0,38.92620244,-77.02374435,Ward 1,NW,2007,7,405000.0,Lower
1,1,Warm Cool,Y,1,5,2,1905,>2000,1964,848.0,1,2 Story,Row End,Average,Good,Common Brick,Neopren,Wood Floor,1,0,11,938,20003.0,38.87872089,-76.99050717,Ward 6,SE,2015,12,505000.0,Lower
3,0,Hot Water Rad,Y,2,7,3,1870,>2000,1969,1298.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood/Carp,2,0,24,1497,20009.0,38.91468145,-77.03356871,Ward 2,NW,2002,3,449900.0,Lower
3,1,Warm Cool,Y,1,10,4,1925,>2000,1969,2350.0,1,2 Story,Single,Good Quality,Good,Brick/Siding,Comp Shingle,Hardwood,1,2,12,4693,20015.0,38.97031933,-77.07221255,Ward 3,NW,2018,4,1244000.0,Upper
3,1,Warm Cool,Y,2,6,4,1912,>2000,1967,1840.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,2,0,24,2391,20001.0,38.91938481,-77.01150446,Ward 5,NW,2005,1,388000.0,Lower
3,1,Hot Water Rad,Y,1,7,3,1924,1971-2000,1967,1700.0,1,2 Story,Row End,Above Average,Good,Common Brick,Built Up,Hardwood,1,1,11,2400,20008.0,38.92669245,-77.05237327,Ward 3,NW,2015,10,1272000.0,Upper
1,0,Forced Air,N,1,5,2,1920,No Remodeling,1954,936.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Wood Floor,1,0,11,946,20002.0,38.89665552,-76.99353414,Ward 6,NE,2004,10,315000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1910,No Remodeling,1957,1110.0,1,2 Story,Row Inside,Above Average,Average,Stucco,Built Up,Hardwood,1,0,11,2058,20011.0,38.93749633,-77.0223738,Ward 4,NW,2014,2,463000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1917,No Remodeling,1954,1400.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1950,20002.0,38.90392526,-76.99974509999998,Ward 6,NE,2006,1,431000.0,Lower
3,1,Forced Air,Y,1,10,4,1937,>2000,1978,1296.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2565,20011.0,38.95087239,-77.01693512,Ward 4,NW,2014,1,559400.0,Middle
2,1,Forced Air,Y,1,6,3,1900,No Remodeling,1969,1518.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,978,20001.0,38.91242302,-77.01581229,Ward 5,NW,2003,10,360000.0,Lower
2,1,Hot Water Rad,N,1,10,3,1927,No Remodeling,1960,1532.0,1,2 Story,Semi-Detached,Good Quality,Average,Brick/Stucco,Slate,Hardwood,1,1,13,3252,20016.0,38.94534478,-77.07329605,Ward 3,NW,1994,9,272000.0,Lower
3,2,Forced Air,Y,1,8,4,1930,>2000,1969,1752.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Neopren,Hardwood,1,1,11,1088,20002.0,38.89494926,-76.99100588,Ward 6,NE,2004,6,633000.0,Middle
2,1,Forced Air,Y,1,6,3,1911,>2000,1967,1482.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1800,20002.0,38.90545349,-76.99710044,Ward 6,NE,2013,7,630000.0,Middle
1,1,Warm Cool,Y,1,6,2,1941,1941-1970,1947,1040.0,1,2 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,6241,20032.0,38.82884791,-77.01021555,Ward 8,SW,1998,8,100000.0,Lower
1,2,Warm Cool,Y,1,6,3,1950,No Remodeling,1960,1336.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,2000,20011.0,38.96290583,-77.02312808,Ward 4,NW,2016,9,400000.0,Lower
1,0,Hot Water Rad,Y,1,7,2,1900,1971-2000,1969,1590.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Metal- Sms,Wood Floor,1,2,11,1844,20003.0,38.88206963,-76.99242996,Ward 6,SE,2012,8,759900.0,Middle
1,1,Hot Water Rad,Y,1,6,2,1921,No Remodeling,1961,1348.0,1,1 Story,Single,Very Good,Good,Wood Siding,Comp Shingle,Wood Floor,1,1,12,5864,20016.0,38.94899282,-77.09975997,Ward 3,NW,1993,2,249000.0,Lower
2,0,Hot Water Rad,Y,1,6,3,1940,>2000,1967,1088.0,1,2 Story,Row End,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,3134,20002.0,38.89599439,-76.9770354,Ward 7,NE,2014,11,516000.0,Lower
2,1,Hot Water Rad,Y,2,6,3,1876,>2000,1969,1454.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Built Up,Hardwood,2,2,24,996,20009.0,38.91580767,-77.03686599,Ward 2,NW,2008,6,905000.0,Middle
3,0,Forced Air,Y,2,10,4,1910,>2000,1984,2408.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,0,24,2010,20009.0,38.92352391,-77.02856083,Ward 1,NW,2017,1,960000.0,Middle
3,1,Forced Air,Y,2,7,4,1918,>2000,1967,1796.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,2,1,24,2070,20011.0,38.93740617,-77.03103068,Ward 4,NW,2014,12,705000.0,Middle
2,0,Warm Cool,Y,1,7,3,1948,No Remodeling,1967,1552.0,1,2 Story,Single,Above Average,Good,Common Brick,Slate,Hardwood,1,1,12,3900,20017.0,38.94384602,-76.98021826,Ward 5,NE,2007,3,450000.0,Lower
3,0,Hot Water Rad,Y,1,8,4,1917,No Remodeling,1964,1616.0,1,1.5 Story Fin,Single,Average,Average,Vinyl Siding,Comp Shingle,Hardwood,3,1,12,3510,20018.0,38.92335431,-76.9914811,Ward 5,NE,2000,7,157000.0,Lower
4,0,Hot Water Rad,N,3,16,4,1944,>2000,1965,2720.0,1,2 Story,Multi,Average,Good,Common Brick,Built Up,Hardwood,4,0,23,4472,20032.0,38.82540016,-77.0095189,Ward 8,SW,2011,2,189900.0,Lower
3,1,Forced Air,Y,1,9,3,1938,>2000,1982,1296.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Hardwood,1,0,11,1433,20002.0,38.90348146,-76.9844077,Ward 5,NE,2016,9,662000.0,Middle
1,0,Hot Water Rad,N,1,6,3,1928,No Remodeling,1950,1360.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1778,20002.0,38.92390673,-77.00179496,Ward 5,NE,2013,12,340000.0,Lower
2,1,Warm Cool,Y,2,7,3,1949,>2000,1962,1334.0,1,2 Story,Single,Above Average,Average,Common Brick,Comp Shingle,Hardwood,2,1,24,2911,20018.0,38.9444141,-76.97640081,Ward 5,NE,2012,8,370000.0,Lower
3,1,Warm Cool,Y,1,8,3,1900,>2000,1983,2088.0,1,2 Story,Row End,Superior,Good,Common Brick,Metal- Sms,Hardwood,1,2,11,2000,20007.0,38.91180297,-77.06897318,Ward 2,NW,2011,4,1250000.0,Upper
2,1,Warm Cool,Y,1,8,3,2007,No Remodeling,2012,1400.0,1,2 Story,Single,Above Average,Very Good,Wood Siding,Comp Shingle,Hardwood,1,0,12,2708,20019.0,38.90446034,-76.93054048,Ward 7,NE,2017,7,410000.0,Lower
2,0,Hot Water Rad,Y,1,6,3,1928,No Remodeling,1957,1660.0,1,2 Story,Row End,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1110,20003.0,38.88490327,-76.97744859,Ward 6,SE,2012,1,475000.0,Lower
2,0,Hot Water Rad,N,1,7,4,1919,>2000,1969,1960.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Hardwood,3,1,11,2000,20011.0,38.94699226,-77.03389458,Ward 4,NW,2013,2,515000.0,Lower
2,0,Warm Cool,Y,1,6,3,1952,>2000,1970,1024.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Built Up,Hardwood,1,0,13,1600,20019.0,38.86798057,-76.94164673,Ward 7,SE,2011,8,184900.0,Lower
2,1,Hot Water Rad,N,1,6,4,1915,No Remodeling,1967,1664.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1700,20002.0,38.92283731,-77.00873840000001,Ward 5,NE,2014,4,495000.0,Lower
4,0,Forced Air,Y,4,16,8,1930,>2000,1964,2784.0,1,2 Story,Multi,Average,Good,Common Brick,Built Up,Hardwood,4,0,23,3200,20020.0,38.86914829,-76.98201273,Ward 8,SE,2014,10,444000.0,Lower
3,1,Hot Water Rad,Y,1,6,3,1914,>2000,1967,1440.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Neopren,Hardwood,1,1,11,1259,20003.0,38.88658019,-76.98700844,Ward 6,SE,2018,5,1002000.0,Middle
3,1,Warm Cool,Y,1,7,3,1986,No Remodeling,2001,1792.0,1,2 Story,Row Inside,Excellent,Good,Common Brick,Comp Shingle,Hardwood,1,2,11,2168,20007.0,38.91213068,-77.07169485,Ward 2,NW,2009,7,1150000.0,Upper
1,1,Warm Cool,Y,1,6,3,1910,No Remodeling,1954,1262.0,1,2 Story,Row Inside,Average,Average,Brick/Stucco,Metal- Sms,Hardwood,1,0,11,1358,20002.0,38.91536457,-77.00693363,Ward 5,NE,2018,7,710000.0,Middle
2,0,Hot Water Rad,N,1,8,2,1923,No Remodeling,1954,1606.0,1,2.5 Story Unfin,Single,Average,Average,Shingle,Comp Shingle,Hardwood/Carp,1,0,12,3911,20018.0,38.93359853,-76.96730621,Ward 5,NE,2009,1,265000.0,Lower
1,0,Hot Water Rad,N,1,7,3,1937,1941-1970,1954,1152.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,2207,20002.0,38.90520587,-76.98329985,Ward 5,NE,2015,6,350000.0,Lower
3,0,Forced Air,Y,1,8,4,2010,No Remodeling,2012,2140.0,1,2 Story,Single,Average,Good,Brick/Siding,Comp Shingle,Hardwood,1,0,12,3707,20019.0,38.90532512,-76.9368021,Ward 7,NE,2010,12,275000.0,Lower
2,1,Forced Air,Y,1,8,3,1926,>2000,1977,1840.0,1,2 Story,Row Inside,Above Average,Good,Common Brick,Neopren,Hardwood/Carp,1,1,11,1682,20003.0,38.88646157,-76.98013159,Ward 6,SE,2012,2,612500.0,Middle
2,1,Hot Water Rad,N,1,10,5,1927,1941-1970,1947,2855.0,1,2.5 Story Fin,Single,Above Average,Average,Common Brick,Clay Tile,Hardwood,1,1,12,3610,20011.0,38.94489219,-77.01955686,Ward 4,NW,2017,8,1160000.0,Upper
3,1,Forced Air,Y,1,7,4,2008,No Remodeling,2011,2050.0,1,2 Story,Semi-Detached,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood/Carp,1,0,13,4633,20032.0,38.83818798,-77.00495859,Ward 8,SE,2008,7,380000.0,Lower
2,0,Hot Water Rad,N,1,6,3,1908,1971-2000,1954,1600.0,1,2 Story,Row End,Above Average,Average,Common Brick,Built Up,Hardwood,1,2,11,1862,20002.0,38.90316333,-76.98965875,Ward 5,NE,2017,6,471000.0,Lower
2,1,Warm Cool,Y,1,8,3,2001,No Remodeling,2007,1332.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Comp Shingle,Hardwood/Carp,1,1,11,945,20009.0,38.91884582,-77.02847536,Ward 1,NW,2002,1,413750.0,Lower
2,1,Forced Air,Y,1,6,3,2015,No Remodeling,2016,1680.0,1,2 Story,Row Inside,Good Quality,Very Good,Face Brick,Comp Shingle,Hardwood/Carp,1,0,11,1720,20018.0,38.92356614,-76.95569151,Ward 5,NE,2015,4,489455.0,Lower
3,1,Forced Air,Y,1,10,3,1926,>2000,1978,1080.0,1,2 Story,Row Inside,Average,Very Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1632,20011.0,38.95321282,-77.02324965,Ward 4,NW,2015,6,600000.0,Middle
3,0,Hot Water Rad,N,3,9,3,1951,>2000,1970,1120.0,1,2 Story,Multi,Average,Good,Common Brick,Built Up,Hardwood,3,0,23,1357,20002.0,38.91246192,-76.98960782,Ward 5,NE,2017,8,400000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1909,No Remodeling,1957,1332.0,1,2 Story,Row Inside,Above Average,Average,Stone,Built Up,Wood Floor,1,0,11,885,20001.0,38.91683737,-77.01020913,Ward 5,NW,1997,7,96500.0,Lower
2,2,Warm Cool,Y,1,6,3,1941,1971-2000,1967,1856.0,1,2.5 Story Unfin,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,4679,20020.0,38.86673393,-76.95960641,Ward 7,SE,2004,9,455000.0,Lower
3,1,Forced Air,Y,1,10,4,1913,>2000,1982,1736.0,1,2 Story,Row Inside,Good Quality,Very Good,Common Brick,Metal- Sms,Hardwood,2,0,11,1440,20002.0,38.89712473,-76.99736787,Ward 6,NE,2016,2,1345000.0,Upper
2,2,Warm Cool,Y,1,7,4,1941,>2000,1969,1881.0,1,2.5 Story Fin,Single,Good Quality,Good,Common Brick,Slate,Hardwood,1,2,12,4746,20012.0,38.98918111,-77.03908228,Ward 4,NW,2018,7,924900.0,Middle
2,0,Forced Air,Y,1,7,4,1954,>2000,1972,2100.0,1,1 Story,Single,Average,Average,Common Brick,Comp Shingle,Hardwood,1,1,12,4976,20012.0,38.96885381,-77.00682494,Ward 4,NE,2014,6,395000.0,Lower
2,1,Forced Air,Y,1,6,3,1900,>2000,1964,1542.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Wood Floor,1,0,11,1793,20001.0,38.91027332,-77.0154349,Ward 5,NW,2009,5,500000.0,Lower
1,0,Hot Water Rad,Y,1,7,4,1926,>2000,1954,1898.0,1,2 Story,Row End,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,1800,20011.0,38.9496851,-77.02180555,Ward 4,NW,2010,6,373025.0,Lower
2,1,Forced Air,Y,1,5,2,1908,>2000,1960,1368.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Metal- Sms,Wood Floor,1,1,11,1520,20002.0,38.89494838,-76.98916357,Ward 6,NE,2009,8,577000.0,Middle
4,0,Hot Water Rad,N,4,16,4,1941,>2000,1964,3160.0,1,2 Story,Multi,Average,Good,Common Brick,Metal- Sms,Hardwood,4,0,23,3348,20002.0,38.89665025,-76.97684164,Ward 7,NE,2017,3,824900.0,Middle
2,0,Warm Cool,Y,1,6,2,1909,1971-2000,1960,1484.0,1,2 Story,Row Inside,Good Quality,Average,Common Brick,Built Up,Hardwood,1,1,11,1561,20002.0,38.89806614,-76.99977728,Ward 6,NE,2014,5,837000.0,Middle
3,1,Forced Air,Y,1,10,4,2007,No Remodeling,2010,2520.0,1,2 Story,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,2,12,4125,20019.0,38.88895845,-76.92454639,Ward 7,SE,2017,5,440000.0,Lower
1,1,Hot Water Rad,N,1,6,2,1936,No Remodeling,1943,896.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1217,20002.0,38.90423457,-76.97874917,Ward 5,NE,2002,2,93000.0,Lower
4,1,Warm Cool,Y,1,8,5,2006,No Remodeling,2010,1900.0,1,2 Story,Single,Above Average,Good,Brick/Siding,Comp Shingle,Hardwood,1,1,12,2625,20019.0,38.89312238,-76.91483549,Ward 7,NE,2006,8,425000.0,Lower
2,0,Hot Water Rad,N,1,7,3,1906,No Remodeling,1954,1596.0,1,2 Story,Row Inside,Average,Average,Common Brick,Built Up,Hardwood,1,0,11,1952,20002.0,38.91792152,-77.0079365,Ward 5,NE,2011,12,301000.0,Lower
1,1,Hot Water Rad,N,1,7,3,1924,No Remodeling,1964,1092.0,1,2 Story,Row Inside,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,11,1383,20011.0,38.95224021,-77.02408689,Ward 4,NW,2016,7,464000.0,Lower
1,0,Hot Water Rad,N,1,7,3,1907,No Remodeling,1943,1396.0,1,2 Story,Semi-Detached,Average,Good,Wood Siding,Comp Shingle,Hardwood,1,0,13,2100,20011.0,38.93814882,-77.01926942,Ward 4,NW,2007,2,415000.0,Lower
3,1,Forced Air,Y,1,10,4,1914,>2000,1980,1800.0,1,2 Story,Row Inside,Above Average,Very Good,Common Brick,Metal- Sms,Hardwood,2,0,11,1700,20011.0,38.93833979,-77.0187608,Ward 4,NW,2014,12,830000.0,Middle
3,0,Hot Water Rad,Y,1,6,2,1951,>2000,1972,1400.0,1,1.5 Story Fin,Single,Above Average,Good,Common Brick,Comp Shingle,Hardwood,1,1,12,6710,20015.0,38.98039831,-77.05452941,Ward 4,NW,2013,10,700000.0,Middle
2,2,Hot Water Rad,Y,1,6,3,1938,No Remodeling,1969,1508.0,1,2 Story,Single,Good Quality,Good,Brick/Siding,Slate,Hardwood,1,1,12,3375,20015.0,38.9633977,-77.06142147,Ward 4,NW,2003,12,590000.0,Middle
3,0,Warm Cool,Y,1,6,2,1948,No Remodeling,1948,1332.0,1,1 Story,Semi-Detached,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,2007,20032.0,38.84434591,-76.9891367,Ward 8,SE,2017,12,300000.0,Lower
1,1,Hot Water Rad,Y,1,6,3,1900,1971-2000,1957,1402.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Metal- Sms,Hardwood,1,2,11,1743,20003.0,38.8818458,-76.99285515,Ward 6,SE,2008,7,740000.0,Middle
2,1,Hot Water Rad,Y,1,6,3,1907,>2000,1964,1404.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,0,11,2154,20020.0,38.87269292,-76.97517593,Ward 8,SE,2012,12,279000.0,Lower
2,1,Forced Air,Y,2,8,3,1900,>2000,1982,1242.0,1,2 Story,Row Inside,Good Quality,Good,Common Brick,Neopren,Wood Floor,2,0,24,1767,20003.0,38.88304378,-76.99096543,Ward 6,SE,1995,3,166000.0,Lower
1,1,Warm Cool,Y,1,7,2,1880,1971-2000,1964,1126.0,1,2 Story,Row Inside,Average,Good,Common Brick,Metal- Sms,Hardwood,1,1,11,1330,20002.0,38.89972521,-77.00034827,Ward 6,NE,2002,8,312000.0,Lower
2,1,Hot Water Rad,N,1,7,3,1934,>2000,1967,1725.0,1,2 Story,Single,Above Average,Average,Common Brick,Slate,Hardwood,1,1,12,4140,20011.0,38.96665813,-77.03189465,Ward 4,NW,2016,6,630000.0,Middle
2,1,Hot Water Rad,Y,1,6,3,1936,>2000,1957,1168.0,1,1.5 Story Fin,Single,Above Average,Average,Common Brick,Slate,Hardwood,1,1,12,7876,20011.0,38.95678689,-77.00822811,Ward 4,NE,2011,9,381480.0,Lower
2,1,Hot Water Rad,Y,1,6,4,1931,>2000,1972,1879.0,1,2.5 Story Unfin,Single,Very Good,Good,Common Brick,Slate,Hardwood,1,1,12,5460,20015.0,38.96213276,-77.06211440000001,Ward 4,NW,2012,10,808000.0,Middle
1,0,Warm Cool,Y,1,6,3,1925,No Remodeling,1969,1246.0,1,2 Story,Semi-Detached,Good Quality,Good,Common Brick,Comp Shingle,Hardwood,1,1,13,1886,20008.0,38.93762487,-77.06616823,Ward 3,NW,2012,5,687000.0,Middle
3,0,Forced Air,Y,1,6,4,1952,>2000,1975,1992.0,1,1 Story,Single,Good Quality,Good,Common Brick,Shake,Hardwood,1,1,12,6313,20015.0,38.98072031,-77.05576964,Ward 4,NW,2014,6,1012500.0,Middle
1,0,Hot Water Rad,N,1,5,2,1914,No Remodeling,1954,754.0,1,2 Story,Semi-Detached,Average,Average,Stone,Metal- Sms,Wood Floor,1,0,13,911,20001.0,38.92731699,-77.02132645,Ward 1,NW,2006,11,245000.0,Lower
3,1,Warm Cool,Y,1,7,3,1988,No Remodeling,2000,1804.0,1,2 Story,Row End,Very Good,Very Good,Brick Veneer,Comp Shingle,Hardwood/Carp,1,1,11,1451,20007.0,38.91386229,-77.07729427,Ward 2,NW,2017,6,1340000.0,Upper
2,1,Forced Air,Y,1,6,3,1890,>2000,1954,1488.0,1,2 Story,Row Inside,Average,Good,Common Brick,Built Up,Wood Floor,1,0,11,1576,20002.0,38.89521156,-76.99926605,Ward 6,NE,2014,6,795000.0,Middle
1,0,Forced Air,N,1,6,3,1951,No Remodeling,1951,1024.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,13,2420,20032.0,38.83026805,-76.99699638,Ward 8,SE,1998,12,82800.0,Lower
1,1,Warm Cool,Y,1,7,3,1953,1971-2000,1962,1188.0,1,2 Story,Semi-Detached,Average,Average,Common Brick,Metal- Sms,Hardwood,1,0,13,2575,20019.0,38.89097646,-76.9336694,Ward 7,NE,2014,4,200000.0,Lower
1,0,Hot Water Rad,N,1,6,3,1925,No Remodeling,1957,1080.0,1,2 Story,Row Inside,Above Average,Average,Common Brick,Comp Shingle,Hardwood,1,0,11,1066,20010.0,38.93708027,-77.02809532,Ward 4,NW,2007,3,430000.0,Lower
